Date,Open,High,Low,Close,Adj Close,Volume
2016-01-05,10373.269531,10384.259766,10173.519531,10310.099609,10310.099609,0
2016-01-06,10288.679688,10288.679688,10094.179688,10214.019531,10214.019531,0
2016-01-07,10144.169922,10145.469727,9810.469727,9979.849609,9979.849609,0
2016-01-08,10010.469727,10122.459961,9849.339844,9849.339844,9849.339844,0
2016-01-11,9814.040039,9978.690430,9813.019531,9825.070313,9825.070313,0
2016-01-12,9832.820313,10092.669922,9832.820313,9985.429688,9985.429688,0
2016-01-13,10112.349609,10164.049805,9929.070313,9960.959961,9960.959961,0
2016-01-14,9836.849609,9884.269531,9614.769531,9794.200195,9794.200195,0
2016-01-15,9778.360352,9832.919922,9459.089844,9545.269531,9545.269531,0
2016-01-18,9542.599609,9657.940430,9457.950195,9521.849609,9521.849609,0
2016-01-19,9722.639648,9756.139648,9626.650391,9664.209961,9664.209961,0
2016-01-20,9430.129883,9490.450195,9314.570313,9391.639648,9391.639648,0
2016-01-21,9400.690430,9656.330078,9348.740234,9574.160156,9574.160156,0
2016-01-22,9762.549805,9837.620117,9704.900391,9764.879883,9764.879883,0
2016-01-25,9790.440430,9800.490234,9681.700195,9736.150391,9736.150391,0
2016-01-26,9599.559570,9867.179688,9563.639648,9822.750000,9822.750000,0
2016-01-27,9781.419922,9880.820313,9728.639648,9880.820313,9880.820313,0
2016-01-28,9826.280273,9905.080078,9594.799805,9639.589844,9639.589844,0
2016-01-29,9772.580078,9798.379883,9656.360352,9798.110352,9798.110352,0
2016-02-01,9823.730469,9827.099609,9638.580078,9757.879883,9757.879883,0
2016-02-02,9721.179688,9729.230469,9536.969727,9581.040039,9581.040039,0
2016-02-03,9541.530273,9577.200195,9350.980469,9434.820313,9434.820313,0
2016-02-04,9522.669922,9539.919922,9270.089844,9393.360352,9393.360352,0
2016-02-05,9375.290039,9469.709961,9250.839844,9286.230469,9286.230469,0
2016-02-08,9329.870117,9337.519531,8937.980469,8979.360352,8979.360352,0
2016-02-09,8980.709961,9041.900391,8772.879883,8879.400391,8879.400391,0
2016-02-10,8937.980469,9128.540039,8875.450195,9017.290039,9017.290039,0
2016-02-11,8887.889648,8899.570313,8699.290039,8752.870117,8752.870117,0
2016-02-12,8854.400391,8967.509766,8815.769531,8967.509766,8967.509766,0
2016-02-15,9163.540039,9249.459961,9134.759766,9206.839844,9206.839844,0
2016-02-16,9242.750000,9269.059570,9079.190430,9135.110352,9135.110352,0
2016-02-17,9174.280273,9394.620117,9156.139648,9377.209961,9377.209961,0
2016-02-18,9428.009766,9551.870117,9349.950195,9463.639648,9463.639648,0
2016-02-19,9420.509766,9474.019531,9319.099609,9388.049805,9388.049805,0
2016-02-22,9481.370117,9581.450195,9477.690430,9573.589844,9573.589844,0
2016-02-23,9503.120117,9535.120117,9405.219727,9416.769531,9416.769531,0
2016-02-24,9396.480469,9415.330078,9125.190430,9167.799805,9167.799805,0
2016-02-25,9277.019531,9391.309570,9199.089844,9331.480469,9331.480469,0
2016-02-26,9454.519531,9576.879883,9436.330078,9513.299805,9513.299805,0
2016-02-29,9424.929688,9498.570313,9332.419922,9495.400391,9495.400391,0
2016-03-01,9482.660156,9719.019531,9471.089844,9717.160156,9717.160156,0
2016-03-02,9780.839844,9837.110352,9695.980469,9776.620117,9776.620117,0
2016-03-03,9807.059570,9808.519531,9709.679688,9751.919922,9751.919922,0
2016-03-04,9800.860352,9899.110352,9742.759766,9824.169922,9824.169922,0
2016-03-07,9764.080078,9803.730469,9690.000000,9778.929688,9778.929688,0
2016-03-08,9688.469727,9785.049805,9617.690430,9692.820313,9692.820313,0
2016-03-09,9700.160156,9838.950195,9679.190430,9723.089844,9723.089844,0
2016-03-10,9697.639648,9995.839844,9498.150391,9498.150391,9498.150391,0
2016-03-11,9672.049805,9833.900391,9642.790039,9831.129883,9831.129883,0
2016-03-14,9948.209961,10039.610352,9936.059570,9990.259766,9990.259766,0
2016-03-15,9941.459961,9973.580078,9890.120117,9933.849609,9933.849609,0
2016-03-16,9971.040039,10021.700195,9917.919922,9983.410156,9983.410156,0
2016-03-17,10051.690430,10055.290039,9753.040039,9892.200195,9892.200195,0
2016-03-18,9905.669922,9961.480469,9822.519531,9950.799805,9950.799805,0
2016-03-21,9893.259766,10095.459961,9863.830078,9948.639648,9948.639648,0
2016-03-22,9836.280273,9990.000000,9762.570313,9990.000000,9990.000000,0
2016-03-23,10046.940430,10112.169922,9964.629883,10022.929688,10022.929688,0
2016-03-24,9974.599609,9977.990234,9845.370117,9851.349609,9851.349609,0
2016-03-29,9900.879883,9947.030273,9808.480469,9887.940430,9887.940430,0
2016-03-30,9951.679688,10097.700195,9947.259766,10046.610352,10046.610352,0
2016-03-31,9997.440430,10021.339844,9947.019531,9965.509766,9965.509766,0
2016-04-01,9833.259766,9851.309570,9675.500000,9794.639648,9794.639648,0
2016-04-04,9789.769531,9907.049805,9732.820313,9822.080078,9822.080078,0
2016-04-05,9647.809570,9661.299805,9553.169922,9563.360352,9563.360352,0
2016-04-06,9582.459961,9635.910156,9505.900391,9624.509766,9624.509766,0
2016-04-07,9648.549805,9702.179688,9484.750000,9530.620117,9530.620117,0
2016-04-08,9576.400391,9675.030273,9572.570313,9622.259766,9622.259766,0
2016-04-11,9595.559570,9751.929688,9524.660156,9682.990234,9682.990234,0
2016-04-12,9716.750000,9770.469727,9617.830078,9761.469727,9761.469727,0
2016-04-13,9901.129883,10026.099609,9893.419922,10026.099609,10026.099609,0
2016-04-14,10042.280273,10098.440430,10016.169922,10093.650391,10093.650391,0
2016-04-15,10063.889648,10070.040039,10020.339844,10051.570313,10051.570313,0
2016-04-18,9933.700195,10147.849609,9920.900391,10120.309570,10120.309570,0
2016-04-19,10170.179688,10370.799805,10150.669922,10349.589844,10349.589844,0
2016-04-20,10312.639648,10440.129883,10304.139648,10421.290039,10421.290039,0
2016-04-21,10456.990234,10474.379883,10341.969727,10435.730469,10435.730469,0
2016-04-22,10377.219727,10422.860352,10324.830078,10373.490234,10373.490234,0
2016-04-25,10379.160156,10399.299805,10233.419922,10294.349609,10294.349609,0
2016-04-26,10359.769531,10385.230469,10213.549805,10259.589844,10259.589844,0
2016-04-27,10283.099609,10323.250000,10220.570313,10299.830078,10299.830078,0
2016-04-28,10222.110352,10331.929688,10125.519531,10321.150391,10321.150391,0
2016-04-29,10235.469727,10252.080078,10038.969727,10038.969727,10038.969727,0
2016-05-02,10091.169922,10153.900391,10066.339844,10123.269531,10123.269531,0
2016-05-03,10052.549805,10061.950195,9918.429688,9926.769531,9926.769531,0
2016-05-04,9925.250000,9959.419922,9812.730469,9828.250000,9828.250000,0
2016-05-05,9849.700195,9921.370117,9805.549805,9851.860352,9851.860352,0
2016-05-06,9805.389648,9917.629883,9737.000000,9869.950195,9869.950195,0
2016-05-09,9929.190430,10068.530273,9878.709961,9980.490234,9980.490234,0
2016-05-10,10057.530273,10106.929688,9994.580078,10045.440430,10045.440430,0
2016-05-11,10055.400391,10055.700195,9950.110352,9975.320313,9975.320313,0
2016-05-12,9899.900391,10078.190430,9838.120117,9862.120117,9862.120117,0
2016-05-13,9794.830078,9979.929688,9767.940430,9952.900391,9952.900391,0
2016-05-17,10016.790039,10080.309570,9846.910156,9890.190430,9890.190430,0
2016-05-18,9828.049805,9946.269531,9811.860352,9943.230469,9943.230469,0
2016-05-19,9847.639648,9899.860352,9773.719727,9795.889648,9795.889648,0
2016-05-20,9878.490234,9921.589844,9852.709961,9916.019531,9916.019531,0
2016-05-23,9891.379883,9971.740234,9811.740234,9842.290039,9842.290039,0
2016-05-24,9798.940430,10077.650391,9773.799805,10057.309570,10057.309570,0
2016-05-25,10143.370117,10233.059570,10130.679688,10205.209961,10205.209961,0
2016-05-26,10213.870117,10286.230469,10207.089844,10272.709961,10272.709961,0
2016-05-27,10257.910156,10298.759766,10241.980469,10286.309570,10286.309570,0
2016-05-30,10293.429688,10338.410156,10286.330078,10333.230469,10333.230469,0
2016-05-31,10356.139648,10365.240234,10243.219727,10262.740234,10262.740234,0
2016-06-01,10242.780273,10283.820313,10160.240234,10204.440430,10204.440430,0
2016-06-02,10199.200195,10241.750000,10156.860352,10208.000000,10208.000000,0
2016-06-03,10237.580078,10282.719727,10040.870117,10103.259766,10103.259766,0
2016-06-06,10105.089844,10148.959961,10092.860352,10121.080078,10121.080078,0
2016-06-07,10196.169922,10312.530273,10183.190430,10287.679688,10287.679688,0
2016-06-08,10246.490234,10266.370117,10177.440430,10217.030273,10217.030273,0
2016-06-09,10184.480469,10187.070313,10050.030273,10088.870117,10088.870117,0
2016-06-10,10024.690430,10026.490234,9819.120117,9834.620117,9834.620117,0
2016-06-13,9715.780273,9755.230469,9657.440430,9657.440430,9657.440430,0
2016-06-14,9595.169922,9620.839844,9507.509766,9519.200195,9519.200195,0
2016-06-15,9589.469727,9665.209961,9567.150391,9606.709961,9606.709961,0
2016-06-16,9480.429688,9582.379883,9432.870117,9550.469727,9550.469727,0
2016-06-17,9620.919922,9705.290039,9578.150391,9631.360352,9631.360352,0
2016-06-20,9850.589844,9996.559570,9850.589844,9962.019531,9962.019531,0
2016-06-21,9943.839844,10051.070313,9930.099609,10015.540039,10015.540039,0
2016-06-22,10084.740234,10149.809570,10043.679688,10071.059570,10071.059570,0
2016-06-23,10122.469727,10340.839844,10104.919922,10257.030273,10257.030273,0
2016-06-24,9237.620117,9720.120117,9226.150391,9557.160156,9557.160156,0
2016-06-27,9516.919922,9589.280273,9214.099609,9268.660156,9268.660156,0
2016-06-28,9458.379883,9554.410156,9419.379883,9447.280273,9447.280273,0
2016-06-29,9557.690430,9640.389648,9506.290039,9612.269531,9612.269531,0
2016-06-30,9566.070313,9695.589844,9513.519531,9680.089844,9680.089844,0
2016-07-01,9742.839844,9806.469727,9657.629883,9776.120117,9776.120117,0
2016-07-04,9797.660156,9808.990234,9701.150391,9709.089844,9709.089844,0
2016-07-05,9656.049805,9659.410156,9506.839844,9532.610352,9532.610352,0
2016-07-06,9449.570313,9530.589844,9304.009766,9373.259766,9373.259766,0
2016-07-07,9437.469727,9507.910156,9399.690430,9418.780273,9418.780273,0
2016-07-08,9392.200195,9655.919922,9389.049805,9629.660156,9629.660156,0
2016-07-11,9744.799805,9841.860352,9690.179688,9833.410156,9833.410156,0
2016-07-12,9850.400391,10013.490234,9841.110352,9964.070313,9964.070313,0
2016-07-13,9941.990234,10001.870117,9919.410156,9930.709961,9930.709961,0
2016-07-14,10058.490234,10109.860352,9984.549805,10068.299805,10068.299805,0
2016-07-15,10031.179688,10098.750000,9987.049805,10066.900391,10066.900391,0
2016-07-18,10079.030273,10160.299805,10011.839844,10063.129883,10063.129883,0
2016-07-19,10038.950195,10050.769531,9923.639648,9981.240234,9981.240234,0
2016-07-20,10054.540039,10146.709961,9991.650391,10142.009766,10142.009766,0
2016-07-21,10195.400391,10195.650391,10090.120117,10156.209961,10156.209961,0
2016-07-22,10130.509766,10181.240234,10073.280273,10147.459961,10147.459961,0
2016-07-25,10155.200195,10264.059570,10125.219727,10198.240234,10198.240234,0
2016-07-26,10199.660156,10275.410156,10150.000000,10247.759766,10247.759766,0
2016-07-27,10314.429688,10352.320313,10298.400391,10319.549805,10319.549805,0
2016-07-28,10309.919922,10381.900391,10264.389648,10274.929688,10274.929688,0
2016-07-29,10320.820313,10355.309570,10287.320313,10337.500000,10337.500000,0
2016-08-01,10426.360352,10459.339844,10277.370117,10330.519531,10330.519531,0
2016-08-02,10328.870117,10330.639648,10128.980469,10144.339844,10144.339844,0
2016-08-03,10150.129883,10189.150391,10092.530273,10170.209961,10170.209961,0
2016-08-04,10237.080078,10282.169922,10182.400391,10227.860352,10227.860352,0
2016-08-05,10242.879883,10374.330078,10216.639648,10367.209961,10367.209961,0
2016-08-08,10407.500000,10478.750000,10403.469727,10432.360352,10432.360352,0
2016-08-09,10438.599609,10701.330078,10433.790039,10692.900391,10692.900391,0
2016-08-10,10676.900391,10708.250000,10635.110352,10650.889648,10650.889648,0
2016-08-11,10687.570313,10742.839844,10635.419922,10742.839844,10742.839844,0
2016-08-12,10718.330078,10735.110352,10685.519531,10713.429688,10713.429688,0
2016-08-15,10719.139648,10802.320313,10712.129883,10739.209961,10739.209961,0
2016-08-16,10666.719727,10737.070313,10634.679688,10676.650391,10676.650391,0
2016-08-17,10694.549805,10696.759766,10516.049805,10537.669922,10537.669922,0
2016-08-18,10613.080078,10625.330078,10548.969727,10603.030273,10603.030273,0
2016-08-19,10613.230469,10618.110352,10490.959961,10544.360352,10544.360352,0
2016-08-22,10528.879883,10656.250000,10443.480469,10494.349609,10494.349609,0
2016-08-23,10542.950195,10627.000000,10516.269531,10592.879883,10592.879883,0
2016-08-24,10531.139648,10653.169922,10515.160156,10622.969727,10622.969727,0
2016-08-25,10576.559570,10576.559570,10470.730469,10529.589844,10529.589844,0
2016-08-26,10512.209961,10613.059570,10484.030273,10587.769531,10587.769531,0
2016-08-29,10503.879883,10566.690430,10441.809570,10544.440430,10544.440430,0
2016-08-30,10588.709961,10688.480469,10588.480469,10657.639648,10657.639648,0
2016-08-31,10627.179688,10666.809570,10591.440430,10592.690430,10592.690430,0
2016-09-01,10622.330078,10676.320313,10492.290039,10534.309570,10534.309570,0
2016-09-02,10570.700195,10693.639648,10516.809570,10683.820313,10683.820313,0
2016-09-05,10712.169922,10740.389648,10671.549805,10672.219727,10672.219727,0
2016-09-06,10704.889648,10742.490234,10657.429688,10687.139648,10687.139648,0
2016-09-07,10706.860352,10775.929688,10659.730469,10752.980469,10752.980469,0
2016-09-08,10749.820313,10780.419922,10570.059570,10675.290039,10675.290039,0
2016-09-09,10641.809570,10671.660156,10539.309570,10573.440430,10573.440430,0
2016-09-12,10380.459961,10431.900391,10299.379883,10431.769531,10431.769531,0
2016-09-13,10483.070313,10507.040039,10382.849609,10386.599609,10386.599609,0
2016-09-14,10410.299805,10450.410156,10369.719727,10378.400391,10378.400391,0
2016-09-15,10360.839844,10446.400391,10337.230469,10431.200195,10431.200195,0
2016-09-16,10403.669922,10427.200195,10262.190430,10276.169922,10276.169922,0
2016-09-19,10349.870117,10381.929688,10326.750000,10373.870117,10373.870117,0
2016-09-20,10374.679688,10465.950195,10371.620117,10393.860352,10393.860352,0
2016-09-21,10496.429688,10535.250000,10427.219727,10436.490234,10436.490234,0
2016-09-22,10518.530273,10705.400391,10517.799805,10674.179688,10674.179688,0
2016-09-23,10662.490234,10675.620117,10610.950195,10626.969727,10626.969727,0
2016-09-26,10555.190430,10560.830078,10385.629883,10393.709961,10393.709961,0
2016-09-27,10451.400391,10455.879883,10265.690430,10361.480469,10361.480469,0
2016-09-28,10425.889648,10518.360352,10417.150391,10438.339844,10438.339844,0
2016-09-29,10545.599609,10575.339844,10370.230469,10405.540039,10405.540039,0
2016-09-30,10240.690430,10531.259766,10189.940430,10511.019531,10511.019531,0
2016-10-04,10492.969727,10646.719727,10492.250000,10619.610352,10619.610352,0
2016-10-05,10535.620117,10622.440430,10486.629883,10585.780273,10585.780273,0
2016-10-06,10641.129883,10641.129883,10537.679688,10568.799805,10568.799805,0
2016-10-07,10549.690430,10579.089844,10465.349609,10490.860352,10490.860352,0
2016-10-10,10496.009766,10639.410156,10454.980469,10624.080078,10624.080078,0
2016-10-11,10600.940430,10692.360352,10568.719727,10577.160156,10577.160156,0
2016-10-12,10572.719727,10604.000000,10503.200195,10523.070313,10523.070313,0
2016-10-13,10425.790039,10430.830078,10349.059570,10414.070313,10414.070313,0
2016-10-14,10450.059570,10615.299805,10449.469727,10580.379883,10580.379883,0
2016-10-17,10544.690430,10583.700195,10491.280273,10503.570313,10503.570313,0
2016-10-18,10560.139648,10657.339844,10543.690430,10631.549805,10631.549805,88963500
2016-10-19,10626.990234,10672.219727,10587.709961,10645.679688,10645.679688,0
2016-10-20,10665.750000,10748.410156,10592.889648,10701.389648,10701.389648,0
2016-10-21,10710.509766,10737.259766,10672.349609,10710.730469,10710.730469,0
2016-10-24,10743.870117,10820.080078,10743.870117,10761.169922,10761.169922,0
2016-10-25,10786.250000,10827.719727,10738.360352,10757.309570,10757.309570,0
2016-10-26,10726.219727,10737.790039,10632.290039,10709.679688,10709.679688,0
2016-10-27,10691.860352,10772.669922,10656.179688,10717.080078,10717.080078,0
2016-10-28,10634.990234,10716.160156,10583.570313,10696.190430,10696.190430,0
2016-10-31,10658.669922,10687.740234,10634.339844,10665.009766,10665.009766,0
2016-11-01,10724.139648,10730.480469,10506.389648,10526.160156,10526.160156,0
2016-11-02,10443.519531,10460.929688,10368.200195,10370.929688,10370.929688,0
2016-11-03,10341.860352,10406.719727,10325.879883,10325.879883,10325.879883,0
2016-11-04,10281.870117,10286.389648,10212.530273,10259.129883,10259.129883,0
2016-11-07,10410.559570,10456.950195,10381.139648,10456.950195,10456.950195,0
2016-11-08,10449.519531,10486.040039,10414.830078,10482.320313,10482.320313,0
2016-11-09,10181.889648,10646.549805,10174.919922,10646.009766,10646.009766,0
2016-11-10,10710.040039,10793.969727,10575.959961,10630.120117,10630.120117,0
2016-11-11,10702.879883,10714.469727,10584.309570,10667.950195,10667.950195,0
2016-11-14,10750.620117,10802.389648,10677.089844,10693.690430,10693.690430,0
2016-11-15,10720.929688,10748.309570,10666.169922,10735.139648,10735.139648,0
2016-11-16,10726.339844,10735.469727,10610.269531,10663.870117,10663.870117,0
2016-11-17,10640.360352,10686.879883,10604.320313,10685.540039,10685.540039,0
2016-11-18,10735.049805,10737.980469,10649.120117,10664.559570,10664.559570,0
2016-11-21,10697.950195,10727.089844,10595.139648,10685.129883,10685.129883,0
2016-11-22,10745.669922,10767.730469,10707.870117,10713.849609,10713.849609,0
2016-11-23,10718.889648,10742.660156,10602.209961,10662.440430,10662.440430,0
2016-11-24,10689.160156,10715.650391,10653.620117,10689.259766,10689.259766,0
